"The Lilly Faculty Registry reports direct and indirect payments by Lilly, as well as Lilly’s portion of alliance partnership payments, to health care professionals serving as faculty members. When the ""Entity Paid"" is a company, hospital or university, and there is a different name listed as the service provider, it reflects an indirect payment which may or may not actually have been received in whole or in part by the listed service provider. Note: This report is designed to comply with Lilly’s Corporate Integrity Agreement reporting obligations. Due to differences in scope and definitions, the data reported in this report may differ from data included in reports submitted by Lilly for compliance with state payment reporting laws.","","","","","","","",""
"MIERS, WENDELL R","LEXINGTON, KY",KY,"MIERS, WENDELL R","","2,531","",15,"2,546"
"MIGAKI, GERRY","PORTLAND, OR",OR,"MIGAKI, GERRY","","",250,"",250
"MIGNONE, JOSEPH","JACKSONVILLE, FL",FL,"MIGNONE, JOSEPH","","11,138","",172,"11,310"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"MIHALICK, MICHAEL J","HOUSTON, TX",TX,"MIHALICK, MICHAEL J","","",625,"",625
"MIKA, PHILIP J","SCHENECTADY, NY",NY,"MIKA, PHILIP J","","2,100","","","2,100"
"MIKDADI, GHIATH M","HAMMOND, LA",LA,"MIKDADI, GHIATH M","","16,234","",763,"16,998"
MIKHAIL CONSULTING,"COTTAGE GROVE, MN",MN,"MIKHAIL, WALID A","","3,225","","","3,225"
"MIKLIUS, AUDREY B","DALLAS, TX",TX,"MIKLIUS, AUDREY B","","","4,000",78,"4,078"
"MIKULIK, MARIANO B","JACKSONVILLE, FL",FL,"MIKULIK, MARIANO B","","6,034","","","6,034"
"MILBRETT, PATRICIA E","FOREST LAKE, MN",MN,"MILBRETT, PATRICIA E","18,638","","","3 ,305","21,942"
"MILECHMAN, GARY F","SAN FRANCISCO, CA",CA,"MILECHMAN, GARY F","","8,334","","","8,334"
"MILES DAVID JOHNSON, MD, PC","FAYETTEVILLE, GA",GA,"JOHNSON, MILES D","","24,400","","2 ,749","27,149"
"MILES, G BRUCE B","EASTON, PA",PA,"MILES, G BRUCE B","","38,738","","3 ,038","41,776"
"MILLER, BRIAN P","SAN DIEGO, CA",CA,"MILLER, BRIAN P","","13,200","","1 ,114","14,314"
"MILLER, CATHERINE A","GREENSBORO, NC",NC,"MILLER, CATHERINE A","6,956","","",636,"7,592"
"MILLER, CHERYL A","INDIANAPOLIS, IN",IN,"MILLER, CHERYL A","3,863","","",237,"4,099"
"MILLER, CINDY","MERIDIAN, ID",ID,"MILLER, CINDY","8,175","6,000","15,938","1 ,736","31,848"
"MILLER, DAVID S","CHICAGO, IL",IL,"MILLER, DAVID S","","","1,125",326,"1,451"
"MILLER, EDEN M","SISTERS, OR",OR,"MILLER, EDEN M","","24,738","","3 ,084","27,822"
"MILLER, HAROLD J","HAMMOND, LA",LA,"MILLER, HAROLD J","","4,099","",17,"4,116"
"MILLER, KEVIN B","SAINT LOUIS, MO",MO,"MILLER, KEVIN B","","52,125","","1 ,606","53,731"
"MILLER, MICHAEL J","MIDLAND, MI",MI,"MILLER, MICHAEL J","","10,506","",136,"10,643"
"MILLER, MICHAEL J","CHARLOTTE, NC",NC,"MILLER, MICHAEL J","","4,963","",62,"5,025"
"MILLER, PAULA C","SAINT LOUIS, MO",MO,"MILLER, PAULA C","","1,125","","","1,125"
"MILLER, STEVEN C","BALTIMORE, MD",MD,"MILLER, STEVEN C","",56,"","",56
"MILLER, VICKI H","LEWISVILLE, NC",NC,"MILLER, VICKI H","9,713","","","1 ,608","11,321"
"MILLER, VINCENT A","NEW YORK, NY",NY,"MILLER, VINCENT A","","","4,500","","4,500"
"MILLET, ROBERT A","HILLSBOROUGH, NC",NC,"MILLET, ROBERT A","","1,675","","","1,675"
"MILLHUFF, CHARLES L","TOPEKA, KS",KS,"MILLHUFF, CHARLES L","","22,675","",785,"23,460"
"MILLS, KATHY","FINDLAY, OH",OH,"MILLS, KATHY","4,594","","",98,"4,692"
"MILNER, MARK R","BETHESDA, MD",MD,"MILNER, MARK R","","",625,10,635
"MILONI, MARYANNE","MIAMI, FL",FL,"MILONI, MARYANNE","","2,675","","1 ,065","3,740"
"MINDY S. ROSENBLOOM, MD INC","BARRINGTON, RI",RI,"ROSENBLOOM, MINDY S","","21,150","","3 ,637","24,787"
"MINEHART, CHARLES R","WYOMISSING, PA",PA,"MINEHART, CHARLES R","","5,184","","","5,184"
"MINHAS, RAJBIR S","CINCINNATI, OH",OH,"MINHAS, RAJBIR S","","18,450","",561,"19,011"
"MINICK, JOSEPH","LA MESA, CA",CA,"MINICK, JOSEPH","","1,200","","","1,200"
"MINTZ, GUY L","GLENDALE, NY",NY,"MINTZ, GUY L","",84,"","",84
"MINUTELLO, ROBERT M","NEW YORK, NY",NY,"MINUTELLO, ROBERT M","","",750,"",750
"MIRANDA DELGADO, HECTOR S","CAGUAS, PR",PR,"MIRANDA DELGADO, HECTOR S","","7 ,950","","","7,950"
"MISKEN CONSULTING, INC.","GROVE CITY, OH",OH,"WRITESEL, KENNETH A","","10,938","",593,"11,530"
MISSION INTERNAL MEDICAL GROUP,"MISSION VIEJO, CA",CA,"TRUONG, MICHAEL P","","18,694","",92,"18,786"
MISSISSIPPI NEUROPSYCHIATRIC CLINIC,"RIDGELAND, MS",MS,"PROVIDERS OF SERVICE: BUECHLER, KURT A; WEBB, MARK C","","54,150","","2 ,208","56,358"
"MITCHELL S. HAMBURG, MD","LEAWOOD, KS",KS,"HAMBURG, MITCHELL S","","2,531","","","2,531"
"MITCHELL, ELIZABETH I","COLUMBUS, OH",OH,"MITCHELL, ELIZABETH I","9,244","","",996,"10,240"
"MITCHELL, JACQUELYN D","KAPOLEI, HI",HI,"MITCHELL, JACQUELYN D","","2,113","","","2,113"
"MITCHELL, JEFFREY R","TULSA, OK",OK,"MITCHELL, JEFFREY R","","6,300","",758,"7,058"
"MITCHELL, NADINE","BURBANK, WA",WA,"MITCHELL, NADINE","6,569","","",668,"7,237"
"MITCHELL, STEVEN R","SEATTLE, WA",WA,"MITCHELL, STEVEN R","","2,975","","","2,975"
"MITTAL, VIJAY K","OCALA, FL",FL,"MITTAL, VIJAY K","",934,"","",934
"MITTERHOLZER, JEANNINE","SAN BERNARDINO, CA",CA,"MITTERHOLZER, JEANNINE","","1,125","",50,"1,175"
"MMD LOPES, LLC","CRESSKILL, NJ",NJ,"LOPES, MARIA D","","","26,188","1 ,913","28,101"
"MNT, INC.","BOWLING GREEN, KY",KY,"KLEIN, NIKKI","14,888","","","1 ,718","16,606"
"MODY, NARESH","TITUSVILLE, FL",FL,"MODY, NARESH","","3,484","",30,"3,514"
"MOELLER, GARLAND R","HAVELOCK, NC",NC,"MOELLER, GARLAND R","","10,725","",448,"11,173"
"MOGHTADER, JAMES A","SANTA BARBARA, CA",CA,"MOGHTADER, JAMES A","","51,988","","3 ,002","54,989"
"MOHAMED, MOHAMED K","GREENSBORO, NC",NC,"MOHAMED, MOHAMED K","","49,613","6,000","3 ,631","59,243"
"MOHAMED, ZOSER Z","ALBANY, NY",NY,"MOHAMED, ZOSER Z","","23,150","","1 ,368","24,518"
"MOHANTY, JYOTI B","PALM BEACH GARDENS, FL",FL,"MOHANTY, JYOTI B","","11,984","","","11,984"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"MOHN, HARRIETT W","FAYETTEVILLE, NC",NC,"MOHN, HARRIETT W","45,675","","","7 ,153","52,828"
"MOHS, JAMES M","VISALIA, CA",CA,"MOHS, JAMES M","","6,156","",49,"6,205"
"MOISES GAVIRIA, MD SC","ORLAND PARK, IL",IL,"GAVIRIA, MOISES","","7,425","",19,"7,444"
"MOLINARY, LUIS","COROZAL, PR",PR,"MOLINARY, LUIS","","11,359","",461,"11,821"
"MOLK, BARRY L","DURANGO, CO",CO,"MOLK, BARRY L","","7,734","","","7,734"
MOLLOY CONSULTING,"PLYMOUTH, MA",MA,"MOLLOY, PHILIP J","","10,275","",243,"10,518"
"MOLONEY, KIMBERLY R","NORFOLK, VA",VA,"MOLONEY, KIMBERLY R","1,950","","",73,"2,023"
"MOLPUS, KELLY L","DAYTONA BEACH, FL",FL,"MOLPUS, KELLY L","","7,088","2,063",624,"9,774"
"MONROE, KIM","RESTON, VA",VA,"MONROE, KIM","2,400","","",52,"2,452"
"MONTEREY BAY HEART CENTER, INC.","SANTA CRUZ, CA",CA,"POTKIN, BENJAMIN N","","4,644","","","4,644"
"MONTGOMERY, CHRISTOPHER R","POPLAR BLUFF, MO",MO,"MONTGOMERY, CHRISTOPHER R","","12,250","",823,"13,073"
"MONTOYA, MARIBEL","LEESBURG, FL",FL,"MONTOYA, MARIBEL","","7,131","",154,"7,285"
"MOODY, PAULA B","HOMEWOOD, AL",AL,"MOODY, PAULA B","2,513","","",765,"3,277"
"MOON, AMY L","CARMEL, IN",IN,"MOON, AMY L","","3,950","",56,"4,006"
"MOONRISE, INC.","OVERLAND PARK, KS",KS,"FOX, KATHLEEN","21,263","","","1 ,355","22,618"
"MOORAD, AMAL E","OKLAHOMA CITY, OK",OK,"MOORAD, AMAL E","","36,450",750,"1 ,591","38,791"
"MOORE, CHERYL A","EUGENE, OR",OR,"MOORE, CHERYL A","1,200","","","","1,200"
"MOORE, DAVID H","INDIANAPOLIS, IN",IN,"MOORE, DAVID H","","8,213","",905,"9,118"
"MOORE, GEORGE W","BOTHELL, WA",WA,"MOORE, GEORGE W","","15,381","",32,"15,413"
"MOORE, HANSONA M","MITCHELL, SD",SD,"MOORE, HANSONA M",188,"","","",188
"MOORE, TONYA","PACE, FL",FL,"MOORE, TONYA","28,894","","","15,588","44,482"
MORACCO LLC,"STATEN ISLAND, NY",NY,"RACCO, ALEX","","2,556","","","2,556"
"MORAIMA TRUJILLO MD, P.A.","CORAL GABLES, FL",FL,"TRUJILLO, MORAIMA","","6,000","","","6,000"
"MORALEDA, ROBERTO A","DEVILS LAKE, ND",ND,"MORALEDA, ROBERTO A","","7,950","",669,"8,619"
"MORALES, BLANCA","COOPER CITY, FL",FL,"MORALES, BLANCA","","13,763","",566,"14,329"
"MORALES, MONTY C","TUCSON, AZ",AZ,"MORALES, MONTY C","","16,234","","","16,234"
"MORANO, PLACIDO A","BROOKLYN, NY",NY,"MORANO, PLACIDO A","","26,475","",580,"27,055"
"MORELLI, REMO L","SAN FRANCISCO, CA",CA,"MORELLI, REMO L","","3,384","","","3,384"
"MORELLO, PATRICK J","JEFFERSON CITY, MO",MO,"MORELLO, PATRICK J","","6,684","",99,"6,784"
"MORENO, PEDRO R","NEW YORK, NY",NY,"MORENO, PEDRO R","","",375,"",375
"MOREYRA, ABEL E","NEW BRUNSWICK, NJ",NJ,"MOREYRA, ABEL E","","1,350","","","1,350"
"MORGADO, ANTONIO","NORTH BERGEN, NJ",NJ,"MORGADO, ANTONIO","",180,"","",180
"MORGAN, HARRY E","GLASTONBURY, CT",CT,"MORGAN, HARRY E","","15,488","",145,"15,633"
"MORGAN, JOEL L","VALDOSTA, GA",GA,"MORGAN, JOEL L","","48,888","","3 ,601","52,488"
"MORGAN, LONDYN V","MARION, NC",NC,"MORGAN, LONDYN V","","3,600","","2 ,034","5,634"
"MORGAN, MERRY C","HAGERSTOWN, MD",MD,"MORGAN, MERRY C",413,"","","",413
"MORGILLO-FREEMAN, SHARON E","FORT WAYNE, IN",IN,"MORGILLO-FREEMAN, SHARON E","","7,450","",505,"7,955"
"MORMAN, BRAD B","HOUSTON, TX",TX,"MORMAN, BRAD B","","18,050","","","18,050"
"MORRIS L. BROWN, MD & ASSOCIATES","DAYTON, OH",OH,"BROWN, MORRIS L","","3,238","",4,"3,241"
"MORRIS M. MITSUNAGA, MD INC.","HONOLULU, HI",HI,"MITSUNAGA, MORRIS M","","27,763","1,250","1 ,639","30,652"
"MORRIS, CHRISTOPHER R","CHARLOTTE, NC",NC,"MORRIS, CHRISTOPHER R","","7,950","",53,"8,003"
"MORRIS, DENNIS L","PHILADELPHIA, PA",PA,"MORRIS, DENNIS L","","41,934","","","41,934"
"MORRIS, EDWARD L","BALTIMORE, MD",MD,"MORRIS, EDWARD L","","7,725","",21,"7,746"
"MORRIS, JOHN C","SAINT LOUIS, MO",MO,"MORRIS, JOHN C","","","4,750","1 ,891","6,641"
"MORRIS, NANCY V","LONDON, KY",KY,"MORRIS, NANCY V","","51,500","","1 ,332","52,832"
"MORRIS, ROBERT T","DETROIT, MI",MI,"MORRIS, ROBERT T","","13,613","",705,"14,318"
"MORRISON, CLAUDIA","WASHINGTON, DC",DC,"MORRISON, CLAUDIA","2,063",919,"",448,"3,429"
"MORROW, ROBERT E","E STROUDSBURG, PA",PA,"MORROW, ROBERT E","","46,800","","7 ,768","54,568"
"MORTIMER, SAM L","RAPID CITY, SD",SD,"MORTIMER, SAM L","","4,725","",128,"4,853"
"MORTON, PAUL E","SAN ANTONIO, TX",TX,"MORTON, PAUL E","","1,875","",529,"2,404"
"MORTON, PAULA H","BOYNTON BEACH, FL",FL,"MORTON, PAULA H","","",938,28,965
"MOSES RAMOS, M.D., P.A.","DESOTO, TX",TX,"RAMOS, MOSES M","","5,175","","","5,175"
"MOSKOWITZ, ROLAND W","CLEVELAND, OH",OH,"MOSKOWITZ, ROLAND W","","","3,000",150,"3,150"
"MOSSEAU, SABRINA","BALLSTON LAKE, NY",NY,"MOSSEAU, SABRINA","","48,075","","22,076","70,151"
"MOTTINGER, BARBARA C","PAWTUCKET, RI",RI,"MOTTINGER, BARBARA C","","1,650","",148,"1,798"
"MOTTO, GEORGE S","ELK GROVE VILLAGE, IL",IL,"MOTTO, GEORGE S","","9,088","",38,"9,126"
MOUNTAIN BLUE CANCER CARE CENTER,"WHEAT RIDGE, CO",CO,"WITTA, SAMIR E","","3,325","4,500",359,"8,184"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
MOUNTAIN VIEW MEDICAL SERVICES,"CHARLOTTE, NC",NC,"RUPE, CAROL A","","4,500","",64,"4,564"
"MOUSHMOUSH, BASSAM","CHARLESTON, WV",WV,"MOUSHMOUSH, BASSAM","","","",12,12
"MOUSSA, ISSAM D","NEW YORK, NY",NY,"MOUSSA, ISSAM D","",84,"","",84
"MOWAFFAK ATFEH, M.D., F.A.C.C.","BROOKSVILLE, FL",FL,"ATFEH, MOWAFFAK","",934,"","",934
"MPM SPECIALISTS, LLC","CLEARWATER, FL",FL,"LEONARD, DAVID R","","1,400","","","1,400"
"MS BEHAVORIAL SCIENCE, LLC.","CANTON, OH",OH,"PATEL, SURESH A","","21,488","","1 ,231","22,718"
MT. WASHINGTON PSYCHIATRIC SERVICES,"PITTSBURGH, PA",PA,"HOFFMAN, CHAROLETTE","","30,488","","1 ,813","32,301"
"MUCCI, BETH","ROCHESTER, NY",NY,"MUCCI, BETH","7,163","","",865,"8,028"
"MUCHA, JOHN D","HOUSTON, TX",TX,"MUCHA, JOHN D","","1,219",375,27,"1,621"
"MUDDASANI, NARSIMHA R","SAINT LOUIS, MO",MO,"MUDDASANI, NARSIMHA R","","4,950","",209,"5,159"
"MUHLESTEIN, JOSEPH B","MURRAY, UT",UT,"MUHLESTEIN, JOSEPH B","","23,034","1,500",103,"24,638"
"MUHREZ, NIHAD","MERRILLVILLE, IN",IN,"MUHREZ, NIHAD","","2,419","",21,"2,440"
"MUKHERJEE, SUNIT","NORTH ANDOVER, MA",MA,"MUKHERJEE, SUNIT","","1,784","","","1,784"
"MULINDA, JAMES R","ROANOKE, VA",VA,"MULINDA, JAMES R","","23,061","",271,"23,332"
"MULLICK, MRINAL","BOWLING GREEN, KY",KY,"MULLICK, MRINAL","","15,550","",461,"16,011"
"MULMED, LARRY N","MINNEAPOLIS, MN",MN,"MULMED, LARRY N","","11,994","","","11,994"
"MUNGEE, SUDHIR","PEORIA, IL",IL,"MUNGEE, SUDHIR","","8,150","","","8,150"
"MUNN, CHARLES W","BARTLETT, TN",TN,"MUNN, CHARLES W","","3,225","","","3,225"
"MUNOZ, JUAN M","FARGO, ND",ND,"MUNOZ, JUAN M","","1,750","","","1,750"
"MUNTZ, HOWARD G","SEATTLE, WA",WA,"MUNTZ, HOWARD G","","13,313","","1 ,293","14,606"
"MUNZ, PATRICIA M","OAKHURST, NJ",NJ,"MUNZ, PATRICIA M","2,719","","",72,"2,791"
"MURAGE, WAMBUI J","INDIANAPOLIS, IN",IN,"MURAGE, WAMBUI J","4,513",919,"","","5,431"
MURMUR LLC,"SAN ANTONIO, TX",TX,"CHILTON, ROBERT J","","10,884","",8,"10,892"
"MURPHY, GREG","TYLER, TX",TX,"MURPHY, GREG","","11,056","",365,"11,421"
"MURPHY, JAMES P","NEWINGTON, CT",CT,"MURPHY, JAMES P","","1,050","",85,"1,135"
"MURPHY, JOY R","SPRINGFIELD, MO",MO,"MURPHY, JOY R","43,250","2,469","1 7,500","29,661","92,880"
"MURPHY, MARGIE","BURLINGAME, CA",CA,"MURPHY, MARGIE","4,350","","","5 ,618","9,968"
"MURRAY, BETHANY A","BLOOMINGTON, IN",IN,"MURRAY, BETHANY A","7,363","1,125","1,000","1 ,665","11,152"
"MURRAY, GARY L","MEMPHIS, TN",TN,"MURRAY, GARY L","","9,434","","","9,434"
MUSCULOSKELETAL IMAGING AND INTERVENTIONAL,"OKLAHOMA CITY, OK",OK,"BEALL, DOUGLAS P","","48,550","1,563","1 ,123","51,235"
MUSCULOSKELETAL IMAGING OF TULSA,"TULSA, OK",OK,"WEBB, JAMES R","","23,775","1,750",286,"25,811"
"MUSTAFA P. RAHIM, MD INC.","BECKLEY, WV",WV,"RAHIM, MUSTAFA P","","5,056","","","5,056"
"MUSTER, SIMA","BROOKLYN, NY",NY,"MUSTER, SIMA","","6 ,884","","","6,884"
"MYER, JAMES H","TUCSON, AZ",AZ,"MYER, JAMES H","","11,134","","","11,134"
"MYERS, HUNTER H","ROME, GA",GA,"MYERS, HUNTER H","","10,334","","","10,334"
"MYERS, JOCELYN A","FLORENCE, SC",SC,"MYERS, JOCELYN A","","1,325","","","1,325"
"MYERS, LISA M","MEMPHIS, TN",TN,"MYERS, LISA M","","21,338","",755,"22,093"
"MYERSON, GARY E","ATLANTA, GA",GA,"MYERSON, GARY E","","19,950","","1 ,361","21,311"
N Z FARHAT AND ASSOCIATE INC.,"AVON LAKE, OH",OH,"FARHAT, NAIM Z","","9,984","","","9,984"
"NABER, BRENDA K","LINCOLN, NE",NE,"NABER, BRENDA K","2,606","","",53,"2,660"
"NABRINSKY, STAN","ELGIN, IL",IL,"NABRINSKY, STAN","","","1,875",111,"1,986"
"NACCASHIAN, ZARMINE","GLENDALE, CA",CA,"NACCASHIAN, ZARMINE","7,519","","","1 ,790","9,309"
"NACIF, ALBERTO","BRIGHTON, MI",MI,"NACIF, ALBERTO","","50,200","6,500","3 ,133","59,833"
"NADEAU, DAN A","YORK, ME",ME,"NADEAU, DAN A","","60,819","","8 ,423","69,241"
"NADKARNI, MANASI P","MUSCATINE, IA",IA,"NADKARNI, MANASI P","",75,"","",75
"NADLER, ERIC S","DALLAS, TX",TX,"NADLER, ERIC S","","48,513","2,969","3 ,874","55,355"
"NAF CONSULTING, LLC","COLTS NECK, NJ",NJ,"ALARIO, FRANK C","","1 ,875","",71,"1,946"
"NAGELBERG, STEVEN B","PHILADELPHIA, PA",PA,"NAGELBERG, STEVEN B","","14,506","",20,"14,526"
"NAGUIB, DEMIAN I","PORT HURON, MI",MI,"NAGUIB, DEMIAN I","",625,"","",625
"NAHAR, RAJESH","KINGSTON, PA",PA,"NAHAR, RAJESH","","","1,875",111,"1,986"
"NAHLEH, ZENIA","DETROIT, MI",MI,"NAHLEH, ZENIA","","10,913","","2 ,329","13,242"
"NAIDU, AJIT","FLORENCE, AL",AL,"NAIDU, AJIT","","4,484","","","4,484"
"NAIDU, SRIHARI","MINEOLA, NY",NY,"NAIDU, SRIHARI","","4,134","","","4,134"
"NAIMARK, DAVID H","CARDIFF, CA",CA,"NAIMARK, DAVID H","","50,700","","10,455","61,155"
"NAIR, RAVI N","CLEVELAND, OH",OH,"NAIR, RAVI N","","3,150","","","3,150"
"NAJOVITS, OLGA","JAMAICA, NY",NY,"NAJOVITS, OLGA","","8,006","",145,"8,151"
"NAM, YOUNG J","LAKEWOOD, WA",WA,"NAM, YOUNG J","3,206","","",855,"4,061"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"NAMASIVAYAM, KARTHI S","LENOIR CITY, TN",TN,"NAMASIVAYAM, KARTHI S","","53,275","","5 ,680","58,955"
"NAMBI ENDOCRINE ASSOCIATES, LLC","LIVINGSTON, NJ",NJ,"NAMBI, SRIDHAR S","","3,225","","","3,225"
"NAMBURI, KRISHNA M","TERRE HAUTE, IN",IN,"NAMBURI, KRISHNA M","","6,884","",31,"6,916"
"NANAVATI, SUKETU H","CAPE MAY COURT HOUSE, NJ",NJ,"NANAVATI, SUKETU H","","2,634","",152,"2,786"
NANCY J.V. BOHANNON MED. CORP.,"SAN FRANCISCO, CA",CA,"BOHANNON, NANCY J","","4,281","",261,"4,542"
"NARASIMHAN, SHIVANI J","ANNAPOLIS, MD",MD,"NARASIMHAN, SHIVANI J","","1,950","","","1,950"
"NARDACCI, BETH A","ALBANY, NY",NY,"NARDACCI, BETH A","8,288","24,338","","4 ,994","37,619"
"NARLA, DURGADAS D","STERLING HEIGHTS, MI",MI,"NARLA, DURGADAS D","","3,484","","","3,484"
"NARMORE, LYNNE","MELBOURNE, FL",FL,"NARMORE, LYNNE","31,450","","","4 ,896","36,346"
"NARVAEZ NEGRON, IVETTE","SAN JUAN, PR",PR,"NARVAEZ NEGRON, IVETTE","8,025","","","1 ,606","9,631"
"NASH, SUSAN","SAINT LOUIS, MO",MO,"NASH, SUSAN","1,988","","",148,"2,135"
"NASH, VICTORIA","LEXINGTON, KY",KY,"NASH, VICTORIA","","",250,"",250
NASR PSYCHIATRIC SERVICES,"MICHIGAN CITY, IN",IN,"NASR, SUHAYL J","","51,488","","1 ,600","53,087"
"NASSAR, WADDAH N","OKLAHOMA CITY, OK",OK,"NASSAR, WADDAH N","","7,675","",71,"7,746"
NASSBERG DIABETES ASSOC. PA,"FORT LAUDERDALE, FL",FL,"NASSBERG, SHELDON","","2,531","","","2,531"
"NASSER, TONY K","INDIANAPOLIS, IN",IN,"NASSER, TONY K","","35,784","","3 ,944","39,729"
"NASSIR AZIMI, MD INC.","LA MESA, CA",CA,"AZIMI, NASSAR-AHMAD A","","19,334","",623,"19,957"
NATHAN CARDIOLOGY ASSOCIATES,"HOUSTON, TX",TX,"VADUGANATHAN, PERI V","","",352,14,365
"NATHAN, NIRMALA S","UPLAND, PA",PA,"NATHAN, NIRMALA S","","","1,719",48,"1,767"
"NAVARRO RODRIGUEZ, GERARDO V","CAGUAS, PR",PR,"NAVARRO RODRIGUEZ, GERARDO V","","4,000","",62,"4,062"
"NAWAZ, MOHAMMAD Z","MCKINNEY, TX",TX,"NAWAZ, MOHAMMAD Z","",84,"","",84
"NAZZAL, SAMI B","SAN BERNARDINO, CA",CA,"NAZZAL, SAMI B","","12,734","","","12,734"
"NEAHRING, JAMES M","NEWBURGH, IN",IN,"NEAHRING, JAMES M","","1,784","",70,"1,854"
"NEBEKER, ROB N","CORVALLIS, OR",OR,"NEBEKER, ROB N","","11,200","",995,"12,195"
"NEBRASKA CARDIAC CARE, PC","OMAHA, NE",NE,"SALFITY, MARWAN R","","3,534","","","3,534"
"NEFF, PAMELA J","DALLAS, TX",TX,"NEFF, PAMELA J","3,506","","",125,"3,631"
"NEGRET, LAWRENCE M","MIAMI, FL",FL,"NEGRET, LAWRENCE M","","","1,875",49,"1,924"
"NEIL J. GOLDBERG, MD","LOS ANGELES, CA",CA,"GOLDBERG, NEIL J","","23,394","","1 ,452","24,846"
"NELSON, BARRY K","SPRING HOUSE, PA",PA,"NELSON, BARRY K","","52,500","","","52,500"
"NELSON, CATHY S","DULUTH, MN",MN,"NELSON, CATHY S","7,206","","","1 ,869","9,075"
"NELSON, JAMES C","SAN FRANCISCO, CA",CA,"NELSON, JAMES C","","","8,688",150,"8,837"
"NELSON, ROBERT E","WERNERSVILLE, PA",PA,"NELSON, ROBERT E","","28,300","","1 ,022","29,322"
"NEMAT, ALI","LOS ANGELES, CA",CA,"NEMAT, ALI","","49,950","","12,379","62,329"
"NEMETH, JEFFREY","ENGLEWOOD, NJ",NJ,"NEMETH, JEFFREY","",431,"",6,437
"NEMETH, WILLIAM C","AUSTIN, TX",TX,"NEMETH, WILLIAM C","","","2,500","","2,500"
"NENADOVICH, TAMARA L","PITTSBURGH, PA",PA,"NENADOVICH, TAMARA L",863,"","","",863
"NEUMAN, LARRY M","BRONX, NY",NY,"NEUMAN, LARRY M","","15,588","",242,"15,829"
"NEUMANN, KURT H","ROYAL OAK, MI",MI,"NEUMANN, KURT H","","","2,500",146,"2,646"
"NEURO MULTIMEDIA, INC.","NEWPORT BEACH, CA",CA,"O'CARROLL, C PHILLIP P","","42,450","","2 ,749","45,199"
"NEUROCONSULTANTS, LLC","TOMS RIVER, NJ",NJ,"PAPA-RUGINO, TOMMASINA","","50,450",625,"2 ,923","53,998"
"NEUROLOGICAL CONSULTANTS OF KANSAS CITY, INC.","KANSAS CITY, MO",MO,"ARKIN, KAREN M","","31,950","","1 ,093","33,043"
"NEUROLOGY INSTITUTE OF MELBOURNE, P.A.","MELBOURNE, FL",FL,"UNGER, RICHARD M","","11,700","",516,"12,216"
NEUROPSYCHIATRIC ASSOCIATES.,"VERNON HILLS, IL",IL,"MARKS, JAMES S","","54,213",250,"3 ,563","58,025"
NEUROPSYCHIATRIC MEDICAL SERVICES AND CONSULTATION,"SAN CLEMENTE, CA",CA,"YUAN, TARA Y","","51,000","14,000","4 ,156","69,156"
NEUROSCIENCE ASSOCIATES OF NORTHERN KENTUCKY,"CRESTVIEW HILLS, KY",KY,"KELLY, JOHN B","","6,450","","","6,450"
NEUROSCIENCE CLINICAL RESEARCH MEDICAL PC,"BROOKLYN, NY",NY,"BENZAR, ZINOVIY T","","11,988","",397,"12,384"
"NEUROWIZ, INC.","TAMPA, FL",FL,"WILSON, MARIA C","","10,200","","","10,200"
"NEUSTADT, IRA","GOSHEN, NY",NY,"NEUSTADT, IRA","","4,575","",117,"4,692"
"NEVAREZ, ELIZABETH","CHICAGO HEIGHTS, IL",IL,"NEVAREZ, ELIZABETH","2,013","","",226,"2,238"
NEW CASTLE APN SERVICES,"NEW CASTLE, DE",DE,"COLLINS, CHRISTINE","2,513","","",11,"2,524"
NEW HORIZON HEALTH CORPORATION,"MIAMI, FL",FL,"WEITZ, MICHAEL A","","49,225","9,625","2 ,458","61,308"
NEW MEXICO CLINICAL RESEARCH AND OSTEOPOROSIS CENTER,"ALBUQUERQUE, NM",NM,"LEWIECKI, EDWARD M","","7,225","",808,"8,033"
NEW PHOENIX LLC,"DAYTON, OH",OH,"FOSTER, JAMES E","","","",334,334
"NEWBERRY, RHONDA L","FLINT, MI",MI,"NEWBERRY, RHONDA L","","3,225","","","3,225"
"NEWMAN, MARY JANE","BEACON, NY",NY,"NEWMAN, MARY JANE","3,638","","",104,"3,741"
